Site	Sample	N	E	Salinity	ID	N_dots	L
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	2
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_3	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	2
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	3
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	4
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	5
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	6
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	7
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	8
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	9
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	42
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	30
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	35
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	36
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	37
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	35
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	30
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	25
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	18
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	36
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	34
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	35
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	30
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	43
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	44
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	30
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	28
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	27
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	41
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	35
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	41
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	41
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	40
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	37
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	37
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	50
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	50
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	44
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	22
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	11
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	10
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	43
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	25
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	27
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	40
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	36
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	40
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	28
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	42
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	44
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	39
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	41
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	36
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	47
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	25
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	43
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	43
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	44
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	39
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	41
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	36
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	47
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	25
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	43
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	43
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	33
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	20
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	37
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	32
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	23
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	30
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	31
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	37
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	36
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	36
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	21
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	18
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	18
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	18
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	15
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	13
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	17
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	16
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	14
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	18
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	18
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	12
Mgadanka_Mouth	UM_1	59.538510	150.898869	32	NA	NA	14
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	3
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	3
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	4
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	4
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	5
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	5
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	5
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	6
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	6
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	6
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	7
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	7
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	8
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	8
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	9
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	9
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	32
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	42
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	36
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	25
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	32
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	40
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	40
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	32
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	35
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	26
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	29
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	43
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	35
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	27
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	26
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	26
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	42
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	40
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	32
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	30
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	37
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	20
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	41
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	27
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	26
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	35
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	33
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	25
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	34
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	31
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	32
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	27
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	27
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	10
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	12
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	12
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	12
Kholodny_Spring	Khol_1	59.530116	150.751663	31	NA	NA	11
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	1
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	2
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	2
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	2
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	2
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	3
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	3
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	3
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	3
Nukla_Vertical	Nuk_II_1	59.577677	151.126911	30	NA	NA	3
